no,w1,w2,w3,industry,scale,q1a,q1b,q1c,q1d,q1e,q1f,q2,q2a,q3,q3b_1,q3b_2,q3b_3,q3b_4,q3b_5,q3b_6,q3b_7,q3b_8,q3b_9,q3b_10,q4,q4a,q4b,q4c_1,q4c_2,q4c_3,q4c_4,q4c_5,q4c_6,q4c_7,q4c_8,q4c_9,q4d,q4e_1,q4e_2,q4e_3,q4e_4,q4e_5,q4e_6,q4e_7,q4e_8,q4e_9,q5,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q5b_10,q5b_11,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_9,q6a_8,q6b,q6bb_1,q6bb_2,q6bb_3,q6bb_4,q6bb_5,q6bb_6,q6bb_7,q6bb_8,q6bb_9,q6bb_10,q7a,q7b,q7c_2,q7c_3,q7c_4,q7c_5,q8a,q8b_1,q8b_2,q8c_1,q8c_2,q8c_3,q8dd,q8d,q8da,q8e,q8ea,q8f,q8fa,q9,q9a2,q9a3,q10,q11,q11a,q11b,q11a1,q11b1,q11a2,q11b2,q11a3,q11b3,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q15,q15a,q15b_1,q15b_2,q15b_3,q15b_4,q15b_5,q16,q16a,q17,q17_1,q17_2,q18,q18a_1,q18a_2,q18a_3,q18a_4,q18a_5,q18a_6,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8
2211,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,2,2,2,4,3,1,0,0,1,1,0,1,1,0,1,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,1,1,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,2,1,1, ,1, , , , , , , ,1, , , ,1,1,1, , , , ,2, , , , , , ,2, ,2, , ,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0
2212,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,3,2,1,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,1,0,1,0,0,9,168,16,29400,2359,1600,2,2, ,1,5,2, ,2,1, ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,1,1,1,1,1, ,1,1,2, , ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
2213,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,3,3,4,3,3,2,4,1,1,0,0,1,0,0,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,6,2,2,0,0,0,10,168,11,26400,1605,0,2,1,3,1,2,1,3,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,2, , , , , , ,1,2,2, , ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2214,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,3,3,3,2,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,12,3,3,0,0,0,9,168,0,27900,0,0,2,2, ,1,4,2, ,1, , ,1,3,2,1500, , , , ,2,1500, , , , , , , ,1, , , , , ,1,1,1,1,1,1, ,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2215,10.0307062436029,12.5819022457067,25.1638044914134,17,1,1,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,6,2,2,0,0,0,9,168,0,26400,0,0,2,2, ,1,7,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1, , , , ,2, , , , , , ,2, ,2, , ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
2216,10.0307062436029,12.5819022457067,50.3276089828268,17,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,4,0,4,0,0,9,168,45,28150,6678,600,2,1,2,1,2,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1,1, ,2, ,2, , ,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0
2217,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,3,3,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , ,1, ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,4,1,7,1, , ,2,1,1, ,1, , , , , ,1,1, , , , ,1,1, , , , , ,1,1,1,1,1, , ,1,1,1,1, ,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2218,10.0307062436029,12.5819022457067,62.9095112285335,17,1,1,3,3,3,2,3,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , , , , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,19,5,5,0,0,0,9,168,0,26400,0,0,2,2, ,1,4,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,1,1, ,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2219,10.0307062436029,12.5819022457067,62.9095112285335,17,1,1,2,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,13,5,4,1,0,0,9,168,0,26400,0,0,2,1,3,1,3,2, ,1, , ,1,1,2,2500,2,2500, , , , , ,1, , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,1,2, , ,2,0,0,1,1,1,0,0,1,1,0,1,0,0,0
2220,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,2,2,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,19,3,3,0,0,0,9,168,40,27000,6600,0,2,1,4,1,3,1,3,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1,1, ,2, ,2, , ,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2221,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,3,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,3,1,1,0,0,0,9,168,0,28000,0,0,2,2, ,1,6,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , , ,1, , , , ,1,3,1, ,1,1, ,1,1,2, , ,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0
2222,10.0307062436029,12.5819022457067,12.5819022457067,17,1,1,2,2,2,1,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,14,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,2, ,1,2,2,1, ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,3,1,1,1,1, ,2, ,1,1, ,2,0,1,1,1,0,0,0,1,1,0,1,0,0,0
2223,10.0307062436029,12.5819022457067,88.0733157199469,17,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,2, ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,17,7,0,7,0,0,9,168,0,29000,0,0,2,2, ,1,5,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,1,1,1, , , , ,1,3,1,1,1, , ,1,1,1,1, ,2,0,1,0,1,1,0,0,0,1,1,1,0,0,0
2224,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,2,3,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , ,1, , ,2,1, , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,9,2,0,2,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,4,1, , , , , ,2, , , , , , ,1,2,3, , ,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2225,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,2,2,2,2,1,1,0,0,1,0,0,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,1,1,0,0,0,9,168,3,26400,438,0,2,2, ,1,6,2, ,1, , ,2,1,2,1800,2,1800, , , , , ,1, , , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2226,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,3,3,3,2,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,2, ,1, ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,3,0,3,0,0,9,168,0,26400,0,500,2,2, ,1,6,2, ,2,1, ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,1,1, ,1,1, ,1,1,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2227,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,3,3,3,3,3,1, ,1,1,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , ,1, , ,2,1, , , , , , , , ,2,1, , , , ,1, , , , ,14,2,0,2,0,0,9,168,0,26400,0,1200,2,2, ,1,5,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,1,1,1,1,1, ,1,2,2, , ,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2228,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,3,3,4,3,3,2,2,1,0,0,0,0,0,0,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,0, , , ,1, , , ,2,1, ,1,1, , , , , ,1, ,2,1, , ,1, , , , , ,2, , , , , , ,1, , , ,7,1,0,1,0,0,9,168,10,26400,1463,0,2,2, ,1,3,2, ,1, , ,1,2,2,1000, , ,2,1000, , , ,1, , , , ,1, ,1, , , , ,1,3,1,1,1, , ,1,1,1,1, ,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2229,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,3,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2, , , , , , , , ,1,2, ,1, , , , , , , , ,13,3,3,0,0,0,9,168,58,27900,9500,0,2,2, ,1,6,2, ,2,1, ,1,1,2,2000,2,2000, , , , , ,1, , , , ,1,1, , , , , ,1,1,1,1,1,1, ,1,1,2, , ,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0
2230,10.0307062436029,12.5819022457067,37.7457067371201,17,1,3,4,4,4,3,4,3,2,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,2,1, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,21,3,0,3,0,0,9,168,0,26400,0,0,2,1,1,1,3,2, ,1, , ,1,1,2,1500,2,1500, , , , ,1, , , , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,1,1,0,1,0,0,0,0,1,1,0,0,1,0
2231,10.0307062436029,12.5819022457067,50.3276089828268,17,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1,1, ,1, , ,2,1, , , , , , , ,1, , ,2, , ,1, , , , , , ,1, , , , , , , , , , ,22,4,3,1,0,0,9,168,0,27050,0,0,2,1,2,1,7,2, ,2,1, ,1,1,1, ,1, , , , , , , ,1, , , ,4,1,1, , , , ,1,2,1,1,1, , ,1,2,1,1, ,2,0,1,0,1,0,0,0,0,1,1,1,0,0,0
2232,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,3,2,2,3,1, ,1,0,0,0,0,0,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1,1, ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,1,0,1,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,2, , , , , , ,2, ,3, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2233,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,3,3,3,2,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, ,1, , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,2,2,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,3,1,1, , , , ,1,1,1,1,1,1, ,2, ,3, , ,2,1,0,1,1,0,0,0,1,1,0,1,0,0,0
2234,10.0307062436029,12.5819022457067,25.1638044914134,17,1,3,2,3,3,2,3,1, ,1,0,0,0,0,0,1,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,2,0,2,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,2,1,2,2500,2,2500, , , , , ,1, , , , ,2,1, , , , , ,1,3,1,1, , , ,1,2,1,1, ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2235,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,3,3,4,3,2,1, ,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1,1, ,1, , ,1, , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,8,3,3,0,0,0,9,168,0,26400,0,500,2,1,4,1,6,2, ,1, , ,1,3,2,2574, , , , ,2,2574, , , , , , , ,1, , , , , ,1,2,1,1,1,1, ,1,2,1,1, ,2,0,1,1,1,0,0,0,1,0,1,1,0,0,0
2236,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,2,2,3,2,1,1, ,1,1,0,0,1,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,2,2,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,1,1, ,2,1,1,0,0,0,0,0,1,0,0,0,1,1,0
2237,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,2,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , ,1, , , , , , ,2,1, , , , , , , , , , ,2, ,1,1, , , , , , ,2,1, , , , , , , , , ,4,1,1,0,0,0,9,168,0,26400,0,0,2,1,1,1,1,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,3,1,1,1, , ,1,1,2, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2238,10.0307062436029,12.5819022457067,138.400924702774,17,1,4,4,3,5,4,4,1, ,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, ,1, , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,17,11,6,5,0,0,9,168,40,27600,8000,1000,2,1,5,1,7,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1,1,1, , , ,1,1,1,1,1,1, ,2, ,2, , ,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0
2239,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1, , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,6,2,2,0,0,0,9,168,0,27600,0,0,2,2, ,1,4,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1, ,1, , , , ,1,2,1,1,1, , ,2, ,2, , ,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0
2240,10.0307062436029,12.5819022457067,50.3276089828268,17,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,13,4,0,4,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1,1, ,1,1,3, , ,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0
2241,10.0307062436029,12.5819022457067,50.3276089828268,17,1,2,3,3,3,3,3,1, ,1,1,1,0,0,0,1,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1,1, , , , , , , , , ,2, ,1, , , , , , , ,2,1,1, , , , ,1, , , ,15,4,0,4,0,0,9,168,0,26400,0,0,2,1,3,1,4,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,2,1,1,1,1, ,1,2,2, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2242,10.0307062436029,12.5819022457067,37.7457067371201,17,1,1,2,2,2,2,2,1, ,1,1, , , ,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,3,3,0,0,0,9,168,30,26400,4950,0,2,1,6,1,3,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1, , , , , ,1,1,1,1, ,1, ,1,2,2, , ,2,0,1,1,1,0,0,0,1,0,0,0,1,1,0
2243,10.0307062436029,12.5819022457067,12.5819022457067,17,1,1,1,1,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,1,1,0,0,0,9,168,0,26400,0,0,2,1,6,1,6,2, ,1, , ,1,1,2,1800,2,1800, , , , , , ,1, , , ,1,1, , , , , ,1,1,1,1,1,1, ,2, ,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2244,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,1,1,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,2,1,0,1,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,2, , , , , , ,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2245,10.0307062436029,12.5819022457067,12.5819022457067,17,1,3,3,4,3,3,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,1,1,0,0,0,10,160,0,26400,0,0,1,2, ,2, ,2, ,2,1, ,1,1,1, ,1, , , , , ,1, , , , , ,4,1, , , , , ,2, , , , , , ,2, ,3, , ,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2246,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,1,0,1,0,0,9,168,10,30000,1600,2500,2,2, ,1,7,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,3,1,1,1, , ,2, ,2, , ,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2247,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,3,2,2,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,2,1,0,1,0,0,9,168,0,30000,0,0,2,1,4,1,7,1,2,1, , ,1,1,2,5000,2,5000, , , , ,1, , , , , ,1,1,1, , , , ,1,2,1,1,1,1, ,1,2,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2248,10.0307062436029,12.5819022457067,12.5819022457067,17,1,3,3,3,4,3,3,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , ,1, , , , ,1, , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,4,1,1,0,0,0,9,168,0,27900,0,0,2,1,3,1,3,1,2,3, ,1,1,3,1, , , , , ,1, , , , , , , , , , , , ,1, ,1,3,1,1, ,1, ,1,2,2, , ,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2249,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,2,3,3,3,2,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,2, , ,1, , , , , , , ,11,2,0,0,2,0,9,168,35,30400,5700,0,2,1,4,1,6,1,4,1, , ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,1,1,1,1, ,1, ,1,2,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2250,10.0307062436029,12.5819022457067,88.0733157199469,17,1,1,2,3,2,2,2,2,2,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , ,1, , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,21,7,5,2,0,0,9,168,30,26400,5000,0,2,1,3,1,5,1,2,2,1, ,1,2,1, , , ,1, , , , , ,1, , , ,1,1, , , , , ,1,1,1,1,1, , ,2, ,3, , ,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0
2251,10.0307062436029,12.5819022457067,25.1638044914134,17,1,2,2,2,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,8,2,0,2,0,0,9,168,0,26400,0,0,2,2, ,2, ,1,3,1, , ,1,1,2,2500,2,2500, , , , , , ,1, , , ,4,1, , , , , ,1,3,1,1,1, , ,1,1,2, , ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2252,10.0307062436029,12.5819022457067,75.4914134742402,17,1,2,3,3,3,2,3,1, ,1,1, , , ,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,18,6,6,0,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,2,1, ,1,1,2,2500,2,2500, , , , ,1, , , , , ,1,1,1, , , , ,1,3,1,1,1, , ,1,2,2, , ,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0
2253,10.0307062436029,12.5819022457067,50.3276089828268,17,1,1,1,1,3,2,2,2,5,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, ,1, , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,13,4,2,1,1,0,9,168,25,26400,3658,0,2,2, ,1,7,1,7,1, , ,2,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,2,1,1,1,1, ,2, ,3, , ,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2254,10.0307062436029,12.5819022457067,50.3276089828268,17,1,1,2,2,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,8,4,4,0,0,0,9,168,0,26400,0,0,2,1,4,1,5,2, ,2,1, ,2,1,2,2000,2,2000, , , , , ,1, , , , ,1,1,1, , , , ,2, , , , , , ,2, ,3, , ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2255,10.0307062436029,12.5819022457067,25.1638044914134,17,1,1,1,2,2,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,2,0,2,0,0,9,168,0,26400,0,0,2,1,5,1,5,1,4,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1,1, , , , ,1,1,1,1,1,1, ,1,2,3, , ,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2256,10.0307062436029,12.5819022457067,37.7457067371201,17,1,2,2,2,3,3,3,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,12,3,3,0,0,0,8,176,0,26400,0,0,2,2, ,1,6,1,1,1, , ,1,1,2,2000,2,2000, , , , , , , , ,1, ,1,1, , , , , ,1,2,1,1, ,1, ,1,1,1,1, ,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2257,10.0307062436029,12.5819022457067,12.5819022457067,17,1,2,2,2,2,2,2,1, ,1,0,0,1,0,1,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,4,1,0,1,0,0,9,168,0,28400,0,1000,2,2, ,1,5,2, ,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,2, , , , , , ,2, ,2, , ,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
